Ticker,Benefit Category,Benefit Description,desc_lower,cat_lower,Screen,IconName
MSFT,"Insurance, Health, & Wellness",Gym Discount,gym discount,"insurance, health, & wellness",office,gym3
MSFT,"Insurance, Health, & Wellness",On-Site Fitness Classes,on-site fitness classes,"insurance, health, & wellness",office,gym3
MSFT,Home,Phone Bill Reimbursement $900,phone bill reimbursement $900,home,office,phone1
MSFT,Home,Remote Work,remote work,home,other,
MSFT,Home,Military Leave,military leave,home,other,
MSFT,Home,Relocation Bonus,relocation bonus,home,other,
MSFT,Home,Fertility Assistance,fertility assistance,home,office,child3
MSFT,Home,Adoption Assistance,adoption assistance,home,office,child3
MSFT,Home,Business Travel Insurance,business travel insurance,home,insurance,business travel
MSFT,Home,On-Site Tire Replacement,on-site tire replacement,home,other,
MSFT,Home,On-Site Laundry,on-site laundry,home,other,
MSFT,Home,Immigration Assistance,immigration assistance,home,other,
MSFT,Home,Housing Stipend,housing stipend,home,other,
MSFT,Home,On-Site Car Wash / Detailing,on-site car wash / detailing,home,other,
MSFT,Home,On-Site Employee Mall,on-site employee mall,home,other,
MSFT,Financial & Retirement,Employee Stock Purchase Program (ESPP),employee stock purchase program (espp),financial & retirement,office,roth3
MSFT,Financial & Retirement,Student Loan Repayment Plan,student loan repayment plan,financial & retirement,other,
MSFT,Financial & Retirement,"401k $11,500","401k $11,500",financial & retirement,office,roth3
MSFT,Financial & Retirement,Mega Backdoor Roth,mega backdoor roth,financial & retirement,office,roth3
MSFT,Financial & Retirement,Flexible Spending Account (FSA),flexible spending account (fsa),financial & retirement,office,roth3
MSFT,Financial & Retirement,Roth 401k,roth 401k,financial & retirement,office,roth3
MSFT,Perks & Discounts,Tuition Reimbursement,tuition reimbursement,perks & discounts,office,tuition
MSFT,Perks & Discounts,Employee Discount,employee discount,perks & discounts,other,
MSFT,Perks & Discounts,Learning and Development,learning and development,perks & discounts,office,tuition
MSFT,Perks & Discounts,Employee Credit,employee credit,perks & discounts,other,
MSFT,Transportation,Company Shuttle,company shuttle,transportation,transportation,shuttle
MSFT,Transportation,Bikes on Campus,bikes on campus,transportation,transportation,bike
MSFT,Transportation,Regional transit system,regional transit system,transportation,transportation,transit
MSFT,Other,Donation Match,donation match,other,other,
MSFT,Other,Volunteer Time Off,volunteer time off,other,other,
MSFT,Other,Pet Friendly Workplace,pet friendly workplace,other,office,pet friendly WORKPLACE
MSFT,Other,Family Sickness Leave,family sickness leave,other,other,
MSFT,Other,Legal Insurance,legal insurance,other,insurance,insurance
AMGN,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
AMGN,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
AMGN,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
AMGN,"Insurance, Health, & Wellness",Gym / Wellness Reimbursement,gym / wellness reimbursement,"insurance, health, & wellness",office,gym2
AMGN,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
AMGN,"Insurance, Health, & Wellness",Gym On-Site $300,gym on-site $300,"insurance, health, & wellness",office,gym2
AMGN,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
AMGN,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
AMGN,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance,accidental death and dismemberment (ad&d) insurance,"insurance, health, & wellness",insurance,AD&D
AMGN,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
AMGN,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child3
AMGN,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
AMGN,"Insurance, Health, & Wellness",On-Site Mother's Room,on-site mother's room,"insurance, health, & wellness",office,child3
AMGN,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
AMGN,Home,Adoption Assistance,adoption assistance,home,office,child3
AMGN,Home,Remote Work,remote work,home,other,
AMGN,Home,Military Leave,military leave,home,other,
AMGN,Financial & Retirement,Employee Stock Purchase Program (ESPP),employee stock purchase program (espp),financial & retirement,office,roth2
AMGN,Financial & Retirement,401k,401k,financial & retirement,office,roth2
AMGN,Perks & Discounts,Learning and Development,learning and development,perks & discounts,office,tuition
AMGN,Perks & Discounts,Tuition Reimbursement,tuition reimbursement,perks & discounts,office,tuition
INTU,"Insurance, Health, & Wellness",Free Snacks $730,free snacks $730,"insurance, health, & wellness",food,snack
INTU,"Insurance, Health, & Wellness",Free Drinks $365,free drinks $365,"insurance, health, & wellness",food,drink
INTU,"Insurance, Health, & Wellness",Gym On-Site $300,gym on-site $300,"insurance, health, & wellness",office,gym3
INTU,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
INTU,"Insurance, Health, & Wellness",Custom Work Station,custom work station,"insurance, health, & wellness",other,
INTU,"Insurance, Health, & Wellness",On-Site Fitness Classes,on-site fitness classes,"insurance, health, & wellness",office,gym3
INTU,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child3
INTU,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
INTU,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
INTU,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
INTU,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
INTU,"Insurance, Health, & Wellness",On-Site Mother's Room,on-site mother's room,"insurance, health, & wellness",office,child3
INTU,"Insurance, Health, & Wellness",Gender Neutral Bathrooms,gender neutral bathrooms,"insurance, health, & wellness",other,
INTU,"Insurance, Health, & Wellness",Pet Insurance,pet insurance,"insurance, health, & wellness",insurance,PET INSURANCE
INTU,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
INTU,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
INTU,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
INTU,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
INTU,"Insurance, Health, & Wellness","Gym / Wellness Reimbursement $1,300","gym / wellness reimbursement $1,300","insurance, health, & wellness",office,gym3
INTU,"Insurance, Health, & Wellness",Health Savings Account (HSA) $750,health savings account (hsa) $750,"insurance, health, & wellness",other,
INTU,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance,accidental death and dismemberment (ad&d) insurance,"insurance, health, & wellness",insurance,AD&D
INTU,Home,On-Site Employee Mall,on-site employee mall,home,other,
INTU,Home,Phone Bill Reimbursement $600,phone bill reimbursement $600,home,office,phone2
INTU,Home,Immigration Assistance,immigration assistance,home,other,
INTU,Home,Company Phones,company phones,home,office,phone2
INTU,Home,Relocation Bonus,relocation bonus,home,other,
INTU,Home,Fertility Assistance,fertility assistance,home,office,child3
INTU,Home,Adoption Assistance,adoption assistance,home,office,child3
INTU,Home,Business Travel Insurance,business travel insurance,home,insurance,business travel
INTU,Home,Remote Work,remote work,home,other,
INTU,Home,Military Leave,military leave,home,other,
INTU,Financial & Retirement,Roth 401k,roth 401k,financial & retirement,office,roth3
INTU,Financial & Retirement,"401k $21,500","401k $21,500",financial & retirement,office,roth3
INTU,Financial & Retirement,Mega Backdoor Roth,mega backdoor roth,financial & retirement,office,roth3
INTU,Financial & Retirement,Mega Backdoor Roth,mega backdoor roth,financial & retirement,office,roth3
INTU,Financial & Retirement,Employee Stock Purchase Program (ESPP),employee stock purchase program (espp),financial & retirement,office,roth3
INTU,Financial & Retirement,Flexible Spending Account (FSA) $750,flexible spending account (fsa) $750,financial & retirement,office,roth3
INTU,Perks & Discounts,Employee Discount,employee discount,perks & discounts,other,
INTU,Perks & Discounts,"Employee Credit $1,000","employee credit $1,000",perks & discounts,other,
INTU,Perks & Discounts,Tuition Reimbursement,tuition reimbursement,perks & discounts,office,tuition
INTU,Perks & Discounts,Learning and Development,learning and development,perks & discounts,office,tuition
INTU,Transportation,Company Shuttle,company shuttle,transportation,transportation,shuttle
INTU,Transportation,Regional transit system,regional transit system,transportation,transportation,transit
INTU,Transportation,Bikes on Campus,bikes on campus,transportation,transportation,bike
INTU,Transportation,Transport allowance,transport allowance,transportation,transportation,transport
INTU,Other,Donation Match,donation match,other,other,
INTU,Other,Volunteer Time Off,volunteer time off,other,other,
INTU,Other,Transgender Benefits,transgender benefits,other,other,
AVGO,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance,accidental death and dismemberment (ad&d) insurance,"insurance, health, & wellness",insurance,AD&D
AVGO,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
AVGO,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
AVGO,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
AVGO,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
AVGO,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
AVGO,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
AVGO,"Insurance, Health, & Wellness",Health Savings Account (HSA),health savings account (hsa),"insurance, health, & wellness",other,
AVGO,Home,Phone Bill Reimbursement,phone bill reimbursement,home,office,phone2
AVGO,Home,Immigration Assistance,immigration assistance,home,other,
AVGO,Home,Company Phones,company phones,home,office,phone2
GILD,"Insurance, Health, & Wellness",Disability Insurance,disability insurance,"insurance, health, & wellness",insurance,disability
GILD,"Insurance, Health, & Wellness",Accidental death and dismemberment (AD&D) Insurance,accidental death and dismemberment (ad&d) insurance,"insurance, health, & wellness",insurance,AD&D
GILD,"Insurance, Health, & Wellness",Health Savings Account (HSA),health savings account (hsa),"insurance, health, & wellness",other,
GILD,"Insurance, Health, & Wellness",Health Insurance,health insurance,"insurance, health, & wellness",insurance,health
GILD,"Insurance, Health, & Wellness",Life Insurance,life insurance,"insurance, health, & wellness",insurance,life
GILD,"Insurance, Health, & Wellness",Dental Insurance,dental insurance,"insurance, health, & wellness",insurance,dental
GILD,"Insurance, Health, & Wellness",Vision Insurance,vision insurance,"insurance, health, & wellness",insurance,vision
GILD,"Insurance, Health, & Wellness",Sick Time,sick time,"insurance, health, & wellness",other,
GILD,"Insurance, Health, & Wellness",PTO (Vacation / Personal Days),pto (vacation / personal days),"insurance, health, & wellness",other,
GILD,"Insurance, Health, & Wellness",Employee Assistance Program,employee assistance program,"insurance, health, & wellness",other,
GILD,"Insurance, Health, & Wellness",Gym On-Site $300,gym on-site $300,"insurance, health, & wellness",office,gym1
GILD,"Insurance, Health, & Wellness",Free Breakfast $520,free breakfast $520,"insurance, health, & wellness",food,breakfast
GILD,"Insurance, Health, & Wellness",Free Snacks $730,free snacks $730,"insurance, health, & wellness",food,snack
GILD,"Insurance, Health, & Wellness",Paternity Leave,paternity leave,"insurance, health, & wellness",office,child3
GILD,"Insurance, Health, & Wellness",Maternity Leave,maternity leave,"insurance, health, & wellness",office,child3
GILD,Home,Adoption Assistance,adoption assistance,home,office,child3
GILD,Financial & Retirement,Roth 401k,roth 401k,financial & retirement,office,roth3
GILD,Financial & Retirement,Flexible Spending Account (FSA),flexible spending account (fsa),financial & retirement,office,roth3
